,Unnamed: 0.1,Date,Stock Name,BIL_return_Adj Close,EEM_return_Adj Close,GLD_return_Adj Close,GSG_return_Adj Close,IEI_return_Adj Close,LQD_return_Adj Close,SPHY_return_Adj Close,UUP_return_Adj Close,VNQ_return_Adj Close,VWO_return_Adj Close,XLB_return_Adj Close,XLE_return_Adj Close,XLF_return_Adj Close,XLI_return_Adj Close,XLK_return_Adj Close,XLP_return_Adj Close,XLU_return_Adj Close,XLV_return_Adj Close,XLY_return_Adj Close,XTL_return_Adj Close,Day 1,Day 2,Day 3,Day 4,Day 5,Is Beginning of a Month,Is Beginning of a Year,Day 2- Day 1,Day 3- Day 2,Day 4- Day 3,Day 5- Day 4,SPY_return_Adj Close,Positive Trends,Negative Trends,Is Positive Trend
91,91,2010-02-22 - 2010-02-26,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183442116,-0.154036185,-0.123231035,-0.209637857,-0.086532215,0,1,0.02940593,0.03080515,-0.086406822,0.123105642,0.124117335,3,1,TRUE
92,92,2010-02-22 - 2010-02-26,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260990985,0.260990985,0.260990985,0.260990985,0.260990985,0,1,0,0,0,0,0.124117335,4,0,TRUE
93,93,2010-02-22 - 2010-02-26,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229906427,0.125194173,0.211514796,0.412631962,0.434437533,0,1,-0.104712254,0.086320622,0.201117166,0.021805571,0.124117335,3,1,TRUE
94,94,2010-02-22 - 2010-02-26,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958055204,-0.608975304,0.958055204,0.174369105,0.174369105,0,1,-1.567030508,1.567030508,-0.783686099,0,0.124117335,2,2,FALSE
95,95,2010-02-22 - 2010-02-26,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284644903,0.076696231,0.402895347,0.105968603,0.497883339,0,1,-0.207948673,0.326199116,-0.296926743,0.391914736,0.124117335,2,2,TRUE
96,96,2010-02-22 - 2010-02-26,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.130547402,0.07480409,-0.142382203,-0.142511025,-0.166776168,0,1,0.205351492,-0.217186293,-0.000128822,-0.024265144,0.124117335,1,3,FALSE
97,97,2010-02-22 - 2010-02-26,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.271634466,0.031929567,0.397064199,0.182894022,0.358517505,0,1,-0.239704899,0.365134631,-0.214170177,0.175623483,0.124117335,2,2,TRUE
98,98,2010-02-22 - 2010-02-26,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26105382,0.017485844,0.344440439,0.166039996,0.349504366,0,1,-0.243567975,0.326954595,-0.178400443,0.18346437,0.124117335,2,2,TRUE
99,99,2010-02-22 - 2010-02-26,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.339932224,0.264286305,0.39758521,0.34989588,0.318065035,0,1,-0.075645919,0.133298904,-0.04768933,-0.031830845,0.124117335,1,3,FALSE
100,100,2010-02-27 - 2010-03-03,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.227947341,0.227947341,0.291836415,0.102353295,0.175643598,1,1,0,0.063889075,-0.189483121,0.073290304,0.131015834,3,1,FALSE
101,101,2010-02-27 - 2010-03-03,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.061947849,0.061947849,0.127932416,0.090457626,0.053513736,1,1,0,0.065984567,-0.03747479,-0.036943889,0.131015834,2,2,FALSE
102,102,2010-02-27 - 2010-03-03,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.145450151,0.145450151,0.164636864,0.159293575,0.137621882,1,1,0,0.019186713,-0.005343289,-0.021671693,0.131015834,2,2,FALSE
103,103,2010-02-27 - 2010-03-03,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.366385796,-0.366385796,-0.374094226,-0.371086425,-0.383261618,1,1,0,-0.00770843,0.003007801,-0.012175193,0.131015834,2,2,FALSE
104,104,2010-02-27 - 2010-03-03,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.178896856,0.178896856,0.23147131,0.162198218,0.076162858,1,1,0,0.052574454,-0.069273092,-0.086035359,0.131015834,2,2,FALSE
105,105,2010-02-27 - 2010-03-03,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01639605,0.01639605,0.055350623,-0.040207641,-0.043083263,1,1,0,0.038954573,-0.095558265,-0.002875622,0.131015834,2,2,FALSE
106,106,2010-02-27 - 2010-03-03,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035305391,0.035305391,0.100837968,0.041144099,0.043249623,1,1,0,0.065532577,-0.059693868,0.002105524,0.131015834,3,1,TRUE
107,107,2010-02-27 - 2010-03-03,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.137457661,0.137457661,0.182568655,0.070813184,0.085073323,1,1,0,0.045110994,-0.111755471,0.014260139,0.131015834,3,1,FALSE
108,108,2010-02-27 - 2010-03-03,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034136438,0.034136438,0.034136438,0.034136438,0.034136438,1,1,0,0,0,0,0.131015834,4,0,TRUE
109,109,2010-02-27 - 2010-03-03,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.032194519,-0.032194519,0.059909729,-0.034230234,-0.073411258,1,1,0,0.092104248,-0.094139963,-0.039181024,0.131015834,2,2,FALSE
110,110,2010-02-27 - 2010-03-03,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019619363,0.019619363,0.005635476,0.033613597,-0.044223069,1,1,0,-0.013983887,0.027978121,-0.077836666,0.131015834,2,2,FALSE
111,111,2010-02-27 - 2010-03-03,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129262633,-0.129262633,-0.171993051,-0.158983799,-0.159055895,1,1,0,-0.042730418,0.013009252,-7.21E-05,0.131015834,2,2,FALSE
112,112,2010-02-27 - 2010-03-03,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260990985,0.260990985,0.260990985,0.260990985,0.260990985,1,1,0,0,0,0,0.131015834,4,0,TRUE
113,113,2010-02-27 - 2010-03-03,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358873279,0.358873279,0.283309024,0.495660645,0.363610757,1,1,0,-0.075564254,0.21235162,-0.132049888,0.131015834,2,2,TRUE
114,114,2010-02-27 - 2010-03-03,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217303099,-0.217303099,-0.608975304,0.565977002,-0.217153453,1,1,0,-0.391672205,1.174952306,-0.783130454,0.131015834,2,2,TRUE
115,115,2010-02-27 - 2010-03-03,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324495902,0.324495902,0.151108464,0.374841822,0.453064241,1,1,0,-0.173387438,0.223733359,0.078222418,0.131015834,3,1,TRUE
116,116,2010-02-27 - 2010-03-03,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.076113371,-0.076113371,0.014549426,-0.166738173,-0.251687158,1,1,0,0.090662797,-0.181287599,-0.084948985,0.131015834,2,2,FALSE
117,117,2010-02-27 - 2010-03-03,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.399788109,0.399788109,0.441058713,0.385303171,0.29244873,1,1,0,0.041270604,-0.055755541,-0.092854442,0.131015834,2,2,FALSE
118,118,2010-02-27 - 2010-03-03,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383660906,0.383660906,0.417817447,0.361971812,0.260835712,1,1,0,0.034156541,-0.055845635,-0.1011361,0.131015834,2,2,FALSE
119,119,2010-02-27 - 2010-03-03,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.351466964,0.351466964,0.384868893,0.3247165,0.301540351,1,1,0,0.033401929,-0.060152393,-0.023176149,0.131015834,2,2,FALSE
120,120,2010-03-04 - 2010-03-08,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.231288337,0.317746425,0.244873483,0.244873483,0.172000541,1,1,0.086458088,-0.072872942,0,-0.072872942,0.115815733,2,2,FALSE
121,121,2010-03-04 - 2010-03-08,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.086200281,0.118673665,0.063806832,0.063806832,0.008939998,1,1,0.032473384,-0.054866833,0,-0.054866833,0.115815733,2,2,FALSE
122,122,2010-03-04 - 2010-03-08,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.084531732,0.217061319,0.160969271,0.160969271,0.104877224,1,1,0.132529587,-0.056092047,0,-0.056092047,0.115815733,2,2,TRUE
123,123,2010-03-04 - 2010-03-08,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.340859634,-0.299340006,-0.338404294,-0.338404294,-0.377468581,1,1,0.041519627,-0.039064287,0,-0.039064287,0.115815733,2,2,FALSE
124,124,2010-03-04 - 2010-03-08,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.086756704,0.281322944,0.168228056,0.168228056,0.055133168,1,1,0.194566241,-0.113094888,0,-0.113094888,0.115815733,2,2,FALSE
125,125,2010-03-04 - 2010-03-08,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.014660028,0.072884618,-0.010305744,-0.010305744,-0.093496106,1,1,0.087544646,-0.083190362,0,-0.083190362,0.115815733,2,2,FALSE
126,126,2010-03-04 - 2010-03-08,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026393136,0.079632005,0.023307989,0.023307989,-0.033016027,1,1,0.053238869,-0.056324016,0,-0.056324016,0.115815733,2,2,FALSE
127,127,2010-03-04 - 2010-03-08,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.113601758,0.177412446,0.150514172,0.150514172,0.123615899,1,1,0.063810688,-0.026898273,0,-0.026898273,0.115815733,2,2,TRUE
128,128,2010-03-04 - 2010-03-08,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034136438,0.034136438,0.034136438,0.034136438,0.034136438,1,1,0,0,0,0,0.115815733,4,0,TRUE
129,129,2010-03-04 - 2010-03-08,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.042659723,0.024311981,-0.017567333,-0.017567333,-0.059446647,1,1,0.066971703,-0.041879314,0,-0.041879314,0.115815733,2,2,FALSE
130,130,2010-03-04 - 2010-03-08,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02086946,-0.339724526,-0.242678634,-0.242678634,-0.145632742,1,1,-0.318855066,0.097045892,0,0.097045892,0.115815733,3,1,FALSE
131,131,2010-03-04 - 2010-03-08,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185094186,-0.212562591,-0.189659015,-0.189659015,-0.166755439,1,1,-0.027468405,0.022903576,0,0.022903576,0.115815733,3,1,TRUE
132,132,2010-03-04 - 2010-03-08,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260990985,0.260990985,0.260990985,0.260990985,0.260990985,1,1,0,0,0,0,0.115815733,4,0,TRUE
133,133,2010-03-04 - 2010-03-08,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571467,0.280671107,0.220660483,0.220660483,0.16064986,1,1,0.10209964,-0.060010623,0,-0.060010623,0.115815733,2,2,FALSE
134,134,2010-03-04 - 2010-03-08,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,0.174369105,0.174369105,0.174369105,0.174369105,1,1,0,0,0,0,0.115815733,4,0,TRUE
135,135,2010-03-04 - 2010-03-08,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176398581,0.380286332,0.318916752,0.318916752,0.257547172,1,1,0.203887751,-0.06136958,0,-0.06136958,0.115815733,2,2,TRUE
136,136,2010-03-04 - 2010-03-08,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.075937639,-0.094397462,-0.09439764,-0.09439764,-0.094397818,1,1,-0.170335101,-1.78E-07,0,-1.78E-07,0.115815733,1,3,FALSE
137,137,2010-03-04 - 2010-03-08,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.198484466,0.570834663,0.417290133,0.417290133,0.263745603,1,1,0.372350197,-0.15354453,0,-0.15354453,0.115815733,2,2,TRUE
138,138,2010-03-04 - 2010-03-08,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195992375,0.509028044,0.382356026,0.382356026,0.255684009,1,1,0.313035669,-0.126672018,0,-0.126672018,0.115815733,2,2,TRUE
139,139,2010-03-04 - 2010-03-08,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.367878519,0.524289097,0.460581098,0.460581098,0.3968731,1,1,0.156410578,-0.063707999,0,-0.063707999,0.115815733,2,2,TRUE
140,140,2010-03-09 - 2010-03-13,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.134939006,0.169125931,0.214596717,0.174588064,0.156247613,1,1,0.034186925,0.045470786,-0.040008653,-0.018340451,0.12233689,2,2,TRUE
141,141,2010-03-09 - 2010-03-13,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.033171187,0.033146482,0.069797652,0.057558521,0.096168401,1,1,-2.47E-05,0.036651171,-0.012239132,0.03860988,0.12233689,2,2,TRUE
142,142,2010-03-09 - 2010-03-13,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11343319,0.161990851,0.103996555,0.11626844,0.086501475,1,1,0.048557662,-0.057994296,0.012271884,-0.029766964,0.12233689,2,2,FALSE
143,143,2010-03-09 - 2010-03-13,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.371612729,-0.336553483,-0.348673067,-0.403510005,-0.394900999,1,1,0.035059245,-0.012119583,-0.054836938,0.008609006,0.12233689,2,2,FALSE
144,144,2010-03-09 - 2010-03-13,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.115540716,0.129850092,0.212116209,0.037516554,0.117648879,1,1,0.014309376,0.082266118,-0.174599655,0.080132324,0.12233689,3,1,TRUE
145,145,2010-03-09 - 2010-03-13,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012745405,-0.03780254,-0.0239712,0.00078147,-0.026845351,1,1,-0.050547945,0.01383134,0.024752669,-0.02762682,0.12233689,2,2,FALSE
146,146,2010-03-09 - 2010-03-13,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.088627517,-0.030351567,0.017606781,0.001421929,-0.017118286,1,1,0.05827595,0.047958348,-0.016184852,-0.018540215,0.12233689,2,2,TRUE
147,147,2010-03-09 - 2010-03-13,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.116408344,0.133626057,0.112572511,0.074626993,0.074623194,1,1,0.017217713,-0.021053546,-0.037945518,-3.80E-06,0.12233689,1,3,FALSE
148,148,2010-03-09 - 2010-03-13,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034136438,0.034136438,0.034136438,0.034136438,0.034136438,1,1,0,0,0,0,0.12233689,4,0,TRUE
149,149,2010-03-09 - 2010-03-13,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.070503203,-0.056678621,-0.031776402,-0.111842661,-0.070380467,1,1,0.013824581,0.024902219,-0.080066259,0.041462195,0.12233689,3,1,TRUE
150,150,2010-03-09 - 2010-03-13,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065175571,-0.176902418,-0.145777988,-0.036403118,-0.016858804,1,1,-0.242077989,0.031124429,0.109374871,0.019544314,0.12233689,3,1,FALSE
151,151,2010-03-09 - 2010-03-13,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207976272,-0.177458802,-0.198821993,-0.159143567,-0.1774584,1,1,0.03051747,-0.021363191,0.039678426,-0.018314833,0.12233689,2,2,TRUE
152,152,2010-03-09 - 2010-03-13,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260990985,0.260990985,0.260990985,0.260990985,0.260990985,1,1,0,0,0,0,0.12233689,4,0,TRUE
153,153,2010-03-09 - 2010-03-13,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262028299,0.116806791,0.300824438,0.195834737,0.267326224,1,1,-0.145221508,0.184017647,-0.1049897,0.071491487,0.12233689,2,2,TRUE
154,154,2010-03-09 - 2010-03-13,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,0.565977002,-0.217153453,0.174369105,0.174369105,1,1,0.391607896,-0.783130454,0.391522558,0,0.12233689,3,1,TRUE
155,155,2010-03-09 - 2010-03-13,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186271669,0.380478105,0.257501089,0.203079745,0.183961493,1,1,0.194206435,-0.122977015,-0.054421344,-0.019118252,0.12233689,1,3,FALSE
156,156,2010-03-09 - 2010-03-13,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.033831213,-0.130669775,-0.142867957,-0.264401693,-0.093926794,1,1,-0.096838563,-0.012198181,-0.121533736,0.170474899,0.12233689,1,3,FALSE
157,157,2010-03-09 - 2010-03-13,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.309678871,0.286632784,0.306881464,0.238513519,0.216941507,1,1,-0.023046087,0.02024868,-0.068367945,-0.021572012,0.12233689,1,3,FALSE
158,158,2010-03-09 - 2010-03-13,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304495945,0.318753147,0.250760177,0.21461692,0.195214613,1,1,0.014257202,-0.06799297,-0.036143257,-0.019402307,0.12233689,1,3,FALSE
159,159,2010-03-09 - 2010-03-13,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.338893502,0.388012485,0.3654186,0.380783416,0.34256844,1,1,0.049118984,-0.022593885,0.015364816,-0.038214976,0.12233689,2,2,TRUE
160,160,2010-03-14 - 2010-03-18,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.156247613,0.137907163,0.21684557,0.193953204,0.146385827,0,1,-0.018340451,0.078938407,-0.022892365,-0.047567377,0.110661108,1,3,FALSE
161,161,2010-03-14 - 2010-03-18,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.096168401,0.134778281,0.101860778,0.097601706,0.061417566,0,1,0.03860988,-0.032917503,-0.004259073,-0.03618414,0.110661108,1,3,FALSE
162,162,2010-03-14 - 2010-03-18,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.086501475,0.056734511,0.163082361,0.173994037,0.031064075,0,1,-0.029766964,0.10634785,0.010911676,-0.142929962,0.110661108,2,2,FALSE
163,163,2010-03-14 - 2010-03-18,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.394900999,-0.386291993,-0.331558558,-0.332222283,-0.411598086,0,1,0.008609006,0.054733436,-0.000663725,-0.079375803,0.110661108,2,2,FALSE
164,164,2010-03-14 - 2010-03-18,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117648879,0.197781203,0.154665911,0.126236904,0.200599821,0,1,0.080132324,-0.043115292,-0.028429007,0.074362917,0.110661108,2,2,TRUE
165,165,2010-03-14 - 2010-03-18,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.026845351,-0.054472171,0.058048879,-0.040932513,0.002301146,0,1,-0.02762682,0.11252105,-0.098981392,0.043233659,0.110661108,2,2,TRUE
166,166,2010-03-14 - 2010-03-18,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.017118286,-0.035658502,0.09631882,0.016403173,-0.095093721,0,1,-0.018540215,0.131977322,-0.079915647,-0.111496894,0.110661108,1,3,FALSE
167,167,2010-03-14 - 2010-03-18,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.074623194,0.074619395,0.140056753,0.105435863,0.091728268,0,1,-3.80E-06,0.065437357,-0.034620889,-0.013707596,0.110661108,1,3,TRUE
168,168,2010-03-14 - 2010-03-18,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034136438,0.034136438,0.034136438,0.034136438,0.034136438,0,1,0,0,0,0,0.110661108,4,0,TRUE
169,169,2010-03-14 - 2010-03-18,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.070380467,-0.028918272,0.037326463,-0.032115048,-0.097584106,0,1,0.041462195,0.066244735,-0.069441511,-0.065469058,0.110661108,2,2,FALSE
170,170,2010-03-14 - 2010-03-18,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016858804,0.002685511,0.174667571,-0.051997855,-0.2392108,0,1,0.019544314,0.171982061,-0.226665426,-0.187212945,0.110661108,2,2,FALSE
171,171,2010-03-14 - 2010-03-18,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1774584,-0.195773233,-0.11806488,-0.1335905,-0.224449365,0,1,-0.018314833,0.077708353,-0.01552562,-0.090858865,0.110661108,1,3,FALSE
172,172,2010-03-14 - 2010-03-18,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260990985,0.260990985,0.260990985,0.260990985,0.260990985,0,1,0,0,0,0,0.110661108,4,0,TRUE
173,173,2010-03-14 - 2010-03-18,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267326224,0.338817712,0.558451233,0.176079451,0.383328876,0,1,0.071491487,0.219633521,-0.382371781,0.207249425,0.110661108,3,1,TRUE
174,174,2010-03-14 - 2010-03-18,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,0.174369105,0.174369105,0.174369105,0.174369105,0,1,0,0,0,0,0.110661108,4,0,TRUE
175,175,2010-03-14 - 2010-03-18,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183961493,0.164843242,0.440453293,0.390356873,0.247481235,0,1,-0.019118252,0.275610051,-0.05009642,-0.142875639,0.110661108,1,3,TRUE
176,176,2010-03-14 - 2010-03-18,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.093926794,0.076548104,-0.288858496,-0.070053238,0.11345562,0,1,0.170474899,-0.365406601,0.218805258,0.183508857,0.110661108,3,1,TRUE
177,177,2010-03-14 - 2010-03-18,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.216941507,0.195369495,0.388723661,0.372181308,0.198917234,0,1,-0.021572012,0.193354166,-0.016542353,-0.173264074,0.110661108,1,3,FALSE
178,178,2010-03-14 - 2010-03-18,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195214613,0.175812306,0.377445278,0.356567425,0.172227451,0,1,-0.019402307,0.201632972,-0.020877853,-0.184339974,0.110661108,1,3,FALSE
179,179,2010-03-14 - 2010-03-18,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.34256844,0.304353464,0.501652839,0.432159048,0.281039528,0,1,-0.038214976,0.197299374,-0.069493791,-0.15111952,0.110661108,1,3,FALSE
180,180,2010-03-19 - 2010-03-23,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.121818179,0.183089678,0.183089678,0.244361178,0.185189221,0,1,0.061271499,0,0.061271499,-0.059171956,0.081867961,3,1,TRUE
181,181,2010-03-19 - 2010-03-23,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016539929,0.061134535,0.061134535,0.105729141,0.137465769,0,1,0.044594606,0,0.044594606,0.031736628,0.081867961,4,0,TRUE
182,182,2010-03-19 - 2010-03-23,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.046972899,0.072965081,0.072965081,0.098957262,0.134719436,0,1,0.025992181,0,0.025992181,0.035762175,0.081867961,4,0,TRUE
183,183,2010-03-19 - 2010-03-23,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.415770985,-0.389619098,-0.389619098,-0.363467212,-0.349390783,0,1,0.026151886,0,0.026151886,0.014076429,0.081867961,4,0,TRUE
184,184,2010-03-19 - 2010-03-23,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.118458348,0.157644913,0.157644913,0.196831479,0.178807245,0,1,0.039186566,0,0.039186566,-0.018024235,0.081867961,3,1,TRUE
